Fecha descarga;Fecha nacimiento;Ciudad;Código Postal
12-1-23 12:52;08/10/2002;ALCALÁ DE HENARES;28805
12-1-23 12:52;20/08/1996;ALCALÁ DE HENARES;28804
12-1-23 12:52;08/07/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;10/10/1999;ALCALÁ DE HENARES;28802
12-1-23 12:52;25/11/1996;ALCALÁ DE HENARES;28801
12-1-23 12:52;08/05/1999;ALCALÁ DE HENARES;28801
12-1-23 12:52;24/05/1999;ALCALÁ DE HENARES;28803
12-1-23 12:52;31/05/1997;ALCALÁ DE HENARES;28805
12-1-23 12:52;18/03/1996;ALCALÁ DE HENARES;28807
12-1-23 12:52;21/05/1999;ALCALÁ DE HENARES;28805
12-1-23 12:52;27/06/1997;ALCALÁ DE HENARES;28805
12-1-23 12:52;02/04/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;26/08/2003;ALCALÁ DE HENARES;28806
12-1-23 12:52;07/09/1996;ALCALÁ DE HENARES;28801
12-1-23 12:52;30/07/1998;ALCALÁ DE HENARES;28802
12-1-23 12:52;28/02/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;27/11/1997;ALCALÁ DE HENARES;28805
12-1-23 12:52;12/02/2001;ALCALÁ DE HENARES;28805
12-1-23 12:52;29/05/1996;ALCALÁ DE HENARES;28807
12-1-23 12:52;14/08/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;09/06/1997;ALCALÁ DE HENARES;28805
12-1-23 12:52;27/07/1997;ALCALÁ DE HENARES;28804
12-1-23 12:52;07/02/2002;ALCALÁ DE HENARES;28806
12-1-23 12:52;18/10/1997;ALCALÁ DE HENARES;28807
12-1-23 12:52;06/08/2000;ALCALÁ DE HENARES;28805
12-1-23 12:52;12/11/1997;ALCALÁ DE HENARES;28803
12-1-23 12:52;12/08/2002;ALCALÁ DE HENARES;28806
12-1-23 12:52;12/01/1998;ALCALÁ DE HENARES;28801
12-1-23 12:52;06/09/1998;ALCALÁ DE HENARES;28805
12-1-23 12:52;06/04/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;09/01/1997;ALCALÁ DE HENARES;28805
12-1-23 12:52;10/11/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;09/07/1998;ALCALÁ DE HENARES;28805
12-1-23 12:52;13/01/2002;ALCALÁ DE HENARES;28804
12-1-23 12:52;24/04/1999;ALCALÁ DE HENARES;28804
12-1-23 12:52;16/07/2002;ALCALÁ DE HENARES;28807
12-1-23 12:52;24/01/1997;ALCALÁ DE HENARES;28806
12-1-23 12:52;02/01/2000;ALCALÁ DE HENARES;28805
12-1-23 12:52;10/02/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;01/09/2000;ALCALÁ DE HENARES;28806
12-1-23 12:52;22/12/1997;ALCALÁ DE HENARES;28805
12-1-23 12:52;20/06/2002;ALCALÁ DE HENARES;28806
12-1-23 12:52;21/03/1998;ALCALÁ DE HENARES;28805
12-1-23 12:52;19/10/2002;ALCALÁ DE HENARES;28804
12-1-23 12:52;27/06/2000;ALCALÁ DE HENARES;28801
12-1-23 12:52;18/05/2000;ALCALÁ DE HENARES;28806
12-1-23 12:52;17/04/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;16/01/2000;ALCALÁ DE HENARES;28803
12-1-23 12:52;20/03/1996;ALCALÁ DE HENARES;28807
12-1-23 12:52;25/02/1996;ALCALÁ DE HENARES;28807
12-1-23 12:52;02/12/1997;ALCALÁ DE HENARES;28803
12-1-23 12:52;21/03/2001;ALCALÁ DE HENARES;28804
12-1-23 12:52;19/12/1999;ALCALÁ DE HENARES;28804
12-1-23 12:52;11/05/1998;ALCALÁ DE HENARES;28804
12-1-23 12:52;28/02/1999;ALCALÁ DE HENARES;28805
12-1-23 12:52;01/04/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;20/09/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;13/01/1999;ALCALÁ DE HENARES;28805
12-1-23 12:52;28/03/1997;ALCALÁ DE HENARES;28805
12-1-23 12:52;28/08/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;17/10/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;23/05/2002;ALCALÁ DE HENARES;28801
12-1-23 12:52;06/08/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;06/02/1996;ALCALÁ DE HENARES;28807
12-1-23 12:52;29/01/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;03/12/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;11/10/2001;ALCALÁ DE HENARES;28802
12-1-23 12:52;21/06/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;28/09/1998;ALCALÁ DE HENARES;28803
12-1-23 12:52;13/08/1997;ALCALÁ DE HENARES;28807
12-1-23 12:52;30/05/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;23/05/1997;ALCALÁ DE HENARES;28802
12-1-23 12:52;15/05/1996;ALCALÁ DE HENARES;28801
12-1-23 12:52;04/12/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;09/02/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;21/08/1998;ALCALÁ DE HENARES;28807
12-1-23 12:52;14/09/1996;ALCALÁ DE HENARES;28808
12-1-23 12:52;24/01/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;31/01/1999;ALCALÁ DE HENARES;28806
12-1-23 12:52;23/12/1998;ALCALÁ DE HENARES;28802
12-1-23 12:52;14/07/1996;ALCALÁ DE HENARES;28804
12-1-23 12:52;22/11/1999;ALCALÁ DE HENARES;28805
12-1-23 12:52;19/10/1996;ALCALÁ DE HENARES;28802
12-1-23 12:52;23/03/1998;ALCALÁ DE HENARES;28803
12-1-23 12:52;07/05/2000;ALCALÁ DE HENARES;28806
12-1-23 12:52;04/09/1997;ALCALÁ DE HENARES;28807
12-1-23 12:52;02/12/1997;ALCALÁ DE HENARES;28806
12-1-23 12:52;24/06/1998;ALCALÁ DE HENARES;28805
12-1-23 12:52;08/08/1998;ALCALÁ DE HENARES;28802
12-1-23 12:52;27/04/1997;ALCALÁ DE HENARES;28802
12-1-23 12:52;14/10/1998;ALCALÁ DE HENARES;28802
12-1-23 12:52;02/02/1999;ALCALÁ DE HENARES;28803
12-1-23 12:52;01/11/1997;ALCALÁ DE HENARES;28803
12-1-23 12:52;28/07/2004;ALCALÁ DE HENARES;28806
12-1-23 12:52;02/01/1997;ALCALÁ DE HENARES;28806
12-1-23 12:52;23/02/2004;ALCALÁ DE HENARES;28805
12-1-23 12:52;18/02/2000;ALCALÁ DE HENARES;28005
12-1-23 12:52;10/08/2002;ALCALÁ DE HENARES;28801
12-1-23 12:52;24/03/1999;ALCALÁ DE HENARES;28806
12-1-23 12:52;28/03/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;10/09/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;02/09/1996;ALCALÁ DE HENARES;28804
12-1-23 12:52;11/10/1997;ALCALÁ DE HENARES;28805
12-1-23 12:52;11/01/1997;ALCALÁ DE HENARES;28807
12-1-23 12:52;19/04/1996;ALCALÁ DE HENARES;28803
12-1-23 12:52;13/09/1997;ALCALÁ DE HENARES;28806
12-1-23 12:52;03/04/1997;ALCALÁ DE HENARES;28804
12-1-23 12:52;12/02/1999;ALCALÁ DE HENARES;28803
12-1-23 12:52;07/01/1999;ALCALÁ DE HENARES;28805
12-1-23 12:52;29/02/2000;ALCALÁ DE HENARES;28805
12-1-23 12:52;23/12/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;13/10/1997;ALCALÁ DE HENARES;28807
12-1-23 12:52;22/05/1998;ALCALÁ DE HENARES;28804
12-1-23 12:52;25/04/1997;ALCALÁ DE HENARES;28805
12-1-23 12:52;12/05/1996;ALCALÁ DE HENARES;28801
12-1-23 12:52;19/05/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;23/08/1997;ALCALÁ DE HENARES;28803
12-1-23 12:52;03/09/2002;ALCALÁ DE HENARES;28806
12-1-23 12:52;23/02/1999;ALCALÁ DE HENARES;28803
12-1-23 12:52;24/10/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;12/12/2001;ALCALÁ DE HENARES;28806
12-1-23 12:52;12/01/1998;ALCALÁ DE HENARES;28807
12-1-23 12:52;02/03/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;24/08/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;05/03/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;26/07/1997;ALCALÁ DE HENARES;28802
12-1-23 12:52;26/09/2001;ALCALÁ DE HENARES;28803
12-1-23 12:52;07/08/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;15/11/1999;ALCALÁ DE HENARES;28806
12-1-23 12:52;17/06/1997;ALCALÁ DE HENARES;28802
12-1-23 12:52;31/08/1997;ALCALÁ DE HENARES;28805
12-1-23 12:52;23/05/1997;ALCALÁ DE HENARES;28806
12-1-23 12:52;15/02/1998;ALCALÁ DE HENARES;28804
12-1-23 12:52;19/06/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;01/08/1997;ALCALÁ DE HENARES;28805
12-1-23 12:52;25/01/1999;ALCALÁ DE HENARES;28801
12-1-23 12:52;15/02/1998;ALCALÁ DE HENARES;28807
12-1-23 12:52;17/07/2000;ALCALÁ DE HENARES;28805
12-1-23 12:52;12/02/1997;ALCALÁ DE HENARES;28806
12-1-23 12:52;27/02/1999;ALCALÁ DE HENARES;28805
12-1-23 12:52;20/04/1999;ALCALÁ DE HENARES;28804
12-1-23 12:52;02/03/2001;ALCALÁ DE HENARES;28806
12-1-23 12:52;27/07/2003;ALCALÁ DE HENARES;28803
12-1-23 12:52;27/09/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;07/11/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;19/11/2000;ALCALÁ DE HENARES;28802
12-1-23 12:52;24/08/1999;ALCALÁ DE HENARES;28806
12-1-23 12:52;26/09/1999;ALCALÁ DE HENARES;28807
12-1-23 12:52;23/02/1999;ALCALÁ DE HENARES;28806
12-1-23 12:52;26/01/1996;ALCALÁ DE HENARES;28803
12-1-23 12:52;29/10/1999;ALCALÁ DE HENARES;28806
12-1-23 12:52;05/05/1999;ALCALÁ DE HENARES;28807
12-1-23 12:52;29/11/1996;ALCALÁ DE HENARES;28803
12-1-23 12:52;07/07/1999;ALCALÁ DE HENARES;28806
12-1-23 12:52;27/03/1996;ALCALÁ DE HENARES;28803
12-1-23 12:52;14/01/1998;ALCALÁ DE HENARES;28805
12-1-23 12:52;11/11/1996;ALCALÁ DE HENARES;28804
12-1-23 12:52;08/05/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;06/10/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;08/05/1998;ALCALÁ DE HENARES;28804
12-1-23 12:52;03/02/1996;ALCALÁ DE HENARES;28803
12-1-23 12:52;27/01/1999;ALCALÁ DE HENARES;28806
12-1-23 12:52;03/02/2000;ALCALÁ DE HENARES;28803
12-1-23 12:52;07/11/1998;ALCALÁ DE HENARES;28805
12-1-23 12:52;05/09/2001;ALCALÁ DE HENARES;28801
12-1-23 12:52;10/01/1997;ALCALÁ DE HENARES;28804
12-1-23 12:52;11/03/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;19/10/1998;ALCALÁ DE HENARES;28805
12-1-23 12:52;19/09/1998;ALCALÁ DE HENARES;28802
12-1-23 12:52;17/04/1999;ALCALÁ DE HENARES;28806
12-1-23 12:52;29/08/2002;ALCALÁ DE HENARES;28806
12-1-23 12:52;14/03/1997;ALCALÁ DE HENARES;28804
12-1-23 12:52;11/02/1996;ALCALÁ DE HENARES;28801
12-1-23 12:52;12/09/1997;ALCALÁ DE HENARES;28806
12-1-23 12:52;01/12/1996;ALCALÁ DE HENARES;28803
12-1-23 12:52;15/11/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;07/11/2000;ALCALÁ DE HENARES;28806
12-1-23 12:52;03/12/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;08/10/1997;ALCALÁ DE HENARES;28804
12-1-23 12:52;20/06/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;05/12/1996;ALCALÁ DE HENARES;28807
12-1-23 12:52;11/02/2001;ALCALÁ DE HENARES;28803
12-1-23 12:52;19/01/2001;ALCALÁ DE HENARES;28805
12-1-23 12:52;10/01/1999;ALCALÁ DE HENARES;28806
12-1-23 12:52;03/03/1999;ALCALÁ DE HENARES;28806
12-1-23 12:52;15/12/2000;ALCALÁ DE HENARES;28805
12-1-23 12:52;12/12/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;13/04/2000;ALCALÁ DE HENARES;28806
12-1-23 12:52;15/02/2000;ALCALÁ DE HENARES;28803
12-1-23 12:52;29/05/1999;ALCALÁ DE HENARES;28806
12-1-23 12:52;17/03/2001;ALCALÁ DE HENARES;28806
12-1-23 12:52;07/06/2001;ALCALÁ DE HENARES;28803
12-1-23 12:52;20/07/2000;ALCALÁ DE HENARES;28806
12-1-23 12:52;14/07/1999;ALCALÁ DE HENARES;28804
12-1-23 12:52;16/04/2001;ALCALÁ DE HENARES;28803
12-1-23 12:52;04/04/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;17/11/1997;ALCALÁ DE HENARES;28805
12-1-23 12:52;13/09/2004;ALCALÁ DE HENARES;28806
12-1-23 12:52;12/02/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;25/11/1997;ALCALÁ DE HENARES;28803
12-1-23 12:52;23/05/1996;ALCALÁ DE HENARES;28804
12-1-23 12:52;22/12/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;30/06/1997;ALCALÁ DE HENARES;28801
12-1-23 12:52;09/08/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;12/09/1998;ALCALÁ DE HENARES;28801
12-1-23 12:52;03/04/1997;ALCALÁ DE HENARES;28806
12-1-23 12:52;08/06/2001;ALCALÁ DE HENARES;28806
12-1-23 12:52;13/07/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;27/06/1997;ALCALÁ DE HENARES;28805
12-1-23 12:52;28/02/1997;ALCALÁ DE HENARES;28803
12-1-23 12:52;02/09/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;21/06/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;22/08/1996;ALCALÁ DE HENARES;28807
12-1-23 12:52;30/12/1996;ALCALÁ DE HENARES;20804
12-1-23 12:52;06/08/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;03/08/1996;ALCALÁ DE HENARES;28802
12-1-23 12:52;06/12/2003;ALCALÁ DE HENARES;28806
12-1-23 12:52;24/02/2001;ALCALÁ DE HENARES;28805
12-1-23 12:52;19/03/2000;ALCALÁ DE HENARES;28802
12-1-23 12:52;04/05/2000;ALCALÁ DE HENARES;28803
12-1-23 12:52;28/11/1996;ALCALÁ DE HENARES;28802
12-1-23 12:52;11/12/1999;ALCALÁ DE HENARES;28805
12-1-23 12:52;14/03/1997;ALCALÁ DE HENARES;28802
12-1-23 12:52;15/05/2001;ALCALÁ DE HENARES;28806
12-1-23 12:52;01/05/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;19/12/1996;ALCALÁ DE HENARES;28807
12-1-23 12:52;11/03/1999;ALCALÁ DE HENARES;28801
12-1-23 12:52;07/03/1997;ALCALÁ DE HENARES;28803
12-1-23 12:52;09/04/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;09/10/1999;ALCALÁ DE HENARES;28806
12-1-23 12:52;09/10/1996;ALCALÁ DE HENARES;28803
12-1-23 12:52;28/06/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;05/10/1998;ALCALÁ DE HENARES;28804
12-1-23 12:52;02/06/1996;ALCALÁ DE HENARES;28801
12-1-23 12:52;05/10/1999;ALCALÁ DE HENARES;28805
12-1-23 12:52;21/10/1999;ALCALÁ DE HENARES;28806
12-1-23 12:52;28/12/1996;ALCALÁ DE HENARES;28804
12-1-23 12:52;16/06/2000;ALCALÁ DE HENARES;28803
12-1-23 12:52;13/09/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;31/08/1996;ALCALÁ DE HENARES;28803
12-1-23 12:52;28/10/2000;ALCALÁ DE HENARES;28804
12-1-23 12:52;03/07/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;26/09/1996;ALCALÁ DE HENARES;28807
12-1-23 12:52;19/04/2001;ALCALÁ DE HENARES;28806
12-1-23 12:52;23/01/2001;ALCALÁ DE HENARES;28805
12-1-23 12:52;10/09/1999;ALCALÁ DE HENARES;28807
12-1-23 12:52;06/03/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;07/05/1998;ALCALÁ DE HENARES;28801
12-1-23 12:52;07/10/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;08/08/2000;ALCALÁ DE HENARES;28804
12-1-23 12:52;30/03/2000;ALCALÁ DE HENARES;28804
12-1-23 12:52;25/08/2000;ALCALÁ DE HENARES;28806
12-1-23 12:52;03/01/2000;ALCALÁ DE HENARES;28807
12-1-23 12:52;10/10/1997;ALCALÁ DE HENARES;28807
12-1-23 12:52;21/12/1999;ALCALÁ DE HENARES;28804
12-1-23 12:52;06/08/1997;ALCALÁ DE HENARES;28806
12-1-23 12:52;22/04/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;29/06/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;28/09/1999;ALCALÁ DE HENARES;28806
12-1-23 12:52;16/04/1997;ALCALÁ DE HENARES;28804
12-1-23 12:52;29/05/1996;ALCALÁ DE HENARES;28807
12-1-23 12:52;12/09/1997;ALCALÁ DE HENARES;28805
12-1-23 12:52;10/11/1997;ALCALÁ DE HENARES;28802
12-1-23 12:52;28/12/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;19/09/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;15/06/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;30/04/1996;ALCALÁ DE HENARES;28804
12-1-23 12:52;09/06/1998;ALCALÁ DE HENARES;28803
12-1-23 12:52;01/08/2001;ALCALÁ DE HENARES;28806
12-1-23 12:52;22/03/2001;ALCALÁ DE HENARES;28804
12-1-23 12:52;03/03/2003;ALCALÁ DE HENARES;28806
12-1-23 12:52;15/01/2001;ALCALÁ DE HENARES;28806
12-1-23 12:52;18/07/2002;ALCALÁ DE HENARES;28806
12-1-23 12:52;03/04/1997;ALCALÁ DE HENARES;28804
12-1-23 12:52;24/11/2004;ALCALÁ DE HENARES;28806
12-1-23 12:52;20/08/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;19/10/1997;ALCALÁ DE HENARES;28803
12-1-23 12:52;24/08/2001;ALCALÁ DE HENARES;28806
12-1-23 12:52;31/01/1998;ALCALÁ DE HENARES;28803
12-1-23 12:52;24/06/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;08/04/1997;ALCALÁ DE HENARES;28803
12-1-23 12:52;26/05/1996;ALCALÁ DE HENARES;28803
12-1-23 12:52;23/07/1997;ALCALÁ DE HENARES;28803
12-1-23 12:52;01/12/1999;ALCALÁ DE HENARES;28801
12-1-23 12:52;04/12/1996;ALCALÁ DE HENARES;28804
12-1-23 12:52;12/02/1997;ALCALÁ DE HENARES;28805
12-1-23 12:52;28/09/1997;ALCALÁ DE HENARES;28804
12-1-23 12:52;25/02/2000;ALCALÁ DE HENARES;28806
12-1-23 12:52;03/10/1997;ALCALÁ DE HENARES;28802
12-1-23 12:52;25/02/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;27/12/1997;ALCALÁ DE HENARES;28803
12-1-23 12:52;03/12/2001;ALCALÁ DE HENARES;28805
12-1-23 12:52;09/11/1999;ALCALÁ DE HENARES;28806
12-1-23 12:52;22/12/1998;ALCALÁ DE HENARES;28801
12-1-23 12:52;19/01/2003;ALCALÁ DE HENARES;28803
12-1-23 12:52;12/02/1999;ALCALÁ DE HENARES;28002
12-1-23 12:52;27/07/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;06/09/2001;ALCALÁ DE HENARES;28806
12-1-23 12:52;15/11/1999;ALCALÁ DE HENARES;28806
12-1-23 12:52;09/05/2002;ALCALÁ DE HENARES;28801
12-1-23 12:52;02/03/2004;ALCALÁ DE HENARES;28806
12-1-23 12:52;12/07/2001;ALCALÁ DE HENARES;28807
12-1-23 12:52;05/09/2000;ALCALÁ DE HENARES;28805
12-1-23 12:52;13/04/2003;ALCALÁ DE HENARES;28806
12-1-23 12:52;20/03/1998;ALCALÁ DE HENARES;28806
12-1-23 12:52;26/10/1997;ALCALÁ DE HENARES;28801
12-1-23 12:52;28/01/1996;ALCALÁ DE HENARES;28804
12-1-23 12:52;16/09/1996;ALCALÁ DE HENARES;28803
12-1-23 12:52;15/05/2000;ALCALÁ DE HENARES;28806
12-1-23 12:52;04/07/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;16/07/1997;ALCALÁ DE HENARES;28807
12-1-23 12:52;25/08/1997;ALCALÁ DE HENARES;28806
12-1-23 12:52;27/05/1997;ALCALÁ DE HENARES;28803
12-1-23 12:52;29/10/1997;ALCALÁ DE HENARES;28805
12-1-23 12:52;17/06/1997;ALCALÁ DE HENARES;28806
12-1-23 12:52;24/04/1998;ALCALÁ DE HENARES;28803
12-1-23 12:52;25/02/1998;ALCALÁ DE HENARES;28804
12-1-23 12:52;10/08/2000;ALCALÁ DE HENARES;28805
12-1-23 12:52;02/10/2000;ALCALÁ DE HENARES;28804
12-1-23 12:52;24/10/2002;ALCALÁ DE HENARES;28810
12-1-23 12:52;27/04/1996;ALCALÁ DE HENARES;28806
12-1-23 12:52;17/04/2000;ALCALÁ DE HENARES;28803
12-1-23 12:52;28/03/1996;ALCALÁ DE HENARES;28801
12-1-23 12:52;06/02/1999;ALCALÁ DE HENARES;28805
12-1-23 12:52;22/03/2002;ALCALÁ DE HENARES;28806
12-1-23 12:52;29/10/2000;ALCALÁ DE HENARES;28802
12-1-23 12:52;12/10/1997;ALCALÁ DE HENARES;28804
12-1-23 12:52;29/09/1997;ALCALÁ DE HENARES;28801
12-1-23 12:52;04/05/1996;ALCALÁ DE HENARES;28803
12-1-23 12:52;15/01/1998;ALCALÁ DE HENARES;28803
12-1-23 12:52;05/02/1997;ALCALÁ DE HENARES;28803
12-1-23 12:52;29/07/1999;ALCALÁ DE HENARES;28805
12-1-23 12:52;14/01/2000;ALCALÁ DE HENARES;28806
12-1-23 12:52;15/05/1997;ALCALÁ DE HENARES;28807
12-1-23 12:52;03/07/2001;ALCALÁ DE HENARES;28801
12-1-23 12:52;02/08/2001;ALCALÁ DE HENARES;28801
12-1-23 12:52;14/10/1998;ALCALÁ DE HENARES;28803
12-1-23 12:52;26/04/1996;ALCALÁ DE HENARES;28805
12-1-23 12:52;07/06/2002;ALCALÁ DE HENARES;28806
12-1-23 12:52;27/09/1997;ALCALÁ DE HENARES;28803
12-1-23 12:52;04/04/1999;ALCALÁ DE HENARES;28805
12-1-23 12:52;08/03/1999;ALCALÁ DE HENARES;28806
12-1-23 12:52;29/04/1997;ALCALÁ DE HENARES;28806
12-1-23 12:52;28/12/1997;ALCALÁ DE HENARES;28803
7-7-22 14:01;24/11/2004;ALCALÁ DE HENARES ;28806
7-7-22 14:01;08/03/1999;ALCALÁ DE HENARES ;28806
7-7-22 14:01;27/06/1997;ALCALÁ DE HENARES ;28805
7-7-22 14:01;27/11/1997;ALCALÁ DE HENARES ;28805
7-7-22 14:01;10/02/1998;ALCALÁ DE HENARES ;28806
7-7-22 14:01;30/07/1998;ALCALÁ DE HENARES ;28802
7-7-22 14:01;10/10/1999;ALCALÁ DE HENARES ;28802
7-7-22 14:01;13/01/2002;ALCALÁ DE HENARES ;28804
7-7-22 14:01;10/07/1995;ALCALÁ DE HENARES ;28804
7-7-22 14:01;12/08/1995;ALCALÁ DE HENARES ;28802
7-7-22 14:01;14/10/1995;ALCALÁ DE HENARES ;28803
7-7-22 14:01;18/12/1995;ALCALÁ DE HENARES ;28804
7-7-22 14:01;27/03/1996;ALCALÁ DE HENARES ;28803
7-7-22 14:01;12/05/1996;ALCALÁ DE HENARES ;28801
7-7-22 14:01;28/06/1996;ALCALÁ DE HENARES ;28805
7-7-22 14:01;29/06/1996;ALCALÁ DE HENARES ;28805
7-7-22 14:01;22/08/1996;ALCALÁ DE HENARES ;28807
7-7-22 14:01;04/12/1996;ALCALÁ DE HENARES ;28804
7-7-22 14:01;12/02/1997;ALCALÁ DE HENARES ;28806
7-7-22 14:01;12/02/1997;ALCALÁ DE HENARES ;28805
7-7-22 14:01;03/04/1997;ALCALÁ DE HENARES ;28804
7-7-22 14:01;03/04/1997;ALCALÁ DE HENARES ;28804
7-7-22 14:01;08/04/1997;ALCALÁ DE HENARES ;28803
7-7-22 14:01;25/08/1997;ALCALÁ DE HENARES ;28806
7-7-22 14:01;08/10/1997;ALCALÁ DE HENARES ;28804
7-7-22 14:01;01/11/1997;ALCALÁ DE HENARES ;28803
7-7-22 14:01;17/11/1997;ALCALÁ DE HENARES ;28805
7-7-22 14:01;06/10/1998;ALCALÁ DE HENARES ;28806
7-7-22 14:01;14/10/1998;ALCALÁ DE HENARES ;28802
7-7-22 14:01;11/12/1999;ALCALÁ DE HENARES ;28805
7-7-22 14:01;18/02/2000;ALCALÁ DE HENARES ;28805
7-7-22 14:01;15/05/2000;ALCALÁ DE HENARES ;28806
7-7-22 14:01;02/10/2000;ALCALÁ DE HENARES ;28804
7-7-22 14:01;29/10/2000;ALCALÁ DE HENARES ;28802
7-7-22 14:01;23/01/2001;ALCALÁ DE HENARES ;28805
7-7-22 14:01;11/02/2001;ALCALÁ DE HENARES ;28803
7-7-22 14:01;06/09/2001;ALCALÁ DE HENARES ;28806
7-7-22 14:01;26/09/2001;ALCALÁ DE HENARES ;28803
7-7-22 14:01;18/07/2002;ALCALÁ DE HENARES ;28806
7-7-22 14:01;23/02/2004;ALCALÁ DE HENARES ;28805
7-7-22 14:01;02/03/2004;ALCALÁ DE HENARES ;28806
7-7-22 14:01;29/04/1997;ALCALÁ DE HENARES ;28806
7-7-22 14:01;12/07/1998;ALCALÁ DE LOS GAZULES;11180
12-1-23 12:52;12/07/1998;ALCALÁ DE LOS GAZULES;11180
7-7-22 14:01;27/02/1998;ALCARAZ;2300
12-1-23 12:52;27/02/1998;ALCARAZ;
7-7-22 14:01;17/05/1999;ALCASSER;46290
12-1-23 12:52;17/05/1999;ALCASSER;46290
7-7-22 14:01;16/11/2002;ALCAUDETE DE LA JARA;45662
12-1-23 12:52;16/11/2002;ALCAUDETE DE LA JARA;45662
7-7-22 14:01;13/04/1997;ALCÁZAR DE SAN JUAN;13600
7-7-22 14:01;11/06/1998;ALCÁZAR DE SAN JUAN;13600
7-7-22 14:01;15/06/1996;ALCÁZAR DE SAN JUAN;13600
7-7-22 14:01;25/10/1996;ALCÁZAR DE SAN JUAN;13600
7-7-22 14:01;07/12/1998;ALCÁZAR DE SAN JUAN;13600
12-1-23 12:52;13/04/1997;ALCÁZAR DE SAN JUAN;13600
12-1-23 12:52;11/06/1998;ALCÁZAR DE SAN JUAN;13600
12-1-23 12:52;07/12/1998;ALCÁZAR DE SAN JUAN;13600
12-1-23 12:52;15/06/1996;ALCÁZAR DE SAN JUAN;13600
12-1-23 12:52;25/10/1996;ALCÁZAR DE SAN JUAN;13600
7-7-22 14:01;14/07/1995;ALCOBENDAS;28100
7-7-22 14:01;16/07/1995;ALCOBENDAS;28100
7-7-22 14:01;08/08/1995;ALCOBENDAS;28100
7-7-22 14:01;09/08/1995;ALCOBENDAS;28100
7-7-22 14:01;30/08/1995;ALCOBENDAS;28100
